"obsid","xid","dist_pc","wave","star_mjy","chi_star","ra_obs","de_obs","level","path","n_bg","force_fit"
1342195581,"Wolf 922",7.458061455918009,100,2.63779005035758,0.381531,322.8310017763185,-9.790864802042469,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293137/1342195581/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2131_m0947_00_v1.0_1470622585652.fits.gz",0,0
1342195604,"HD 200779",15.045376856599505,100,3.504672087728977,-0.246778,316.332502917816,7.067679398078071,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293138/1342195604/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2105_p0704_00_v1.0_1470623629204.fits.gz",0,0
1342195606,"* del Equ",18.487705675725643,100,20.38690075278282,2.07595,318.6201873346828,10.00610627203003,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293140/1342195606/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2114_p1000_00_v1.0_1470623854973.fits.gz",0,0
1342195608,"* mu.01 Cyg",23.752969121140143,100,20.421620458364487,0.745645,326.0366954326325,28.741885369982484,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293141/1342195608/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2144_p2845_00_v1.0_1470623856234.fits.gz",0,0
1342195614,"* 22 Lyn",20.396216909687592,100,8.66299495100975,1.1255,112.48364695751876,49.67222221565761,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293589/1342195614/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0730_p4940_00_v1.0_1470626450481.fits.gz",0,0
1342195696,"HD 166620",11.095528058371354,70,17.24030077457428,0.494071,272.40474095058175,38.45643269243824,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL280900443/1342195696/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1810_p3827_00_v1.0_1470625457865.fits.gz",0,0
1342195698,"HD 166620",11.095528058371354,100,8.511306717991829,-0.686071,272.40474095058175,38.45643269243824,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL280900444/1342195698/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1810_p3827_00_v1.0_1470627375380.fits.gz",0,0
1342195700,"G 184-19",9.928179549141511,100,1.9550870638340712,0.531318,280.292257568809,24.78759133296226,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293142/1342195700/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1841_p2447_00_v1.0_1470625792241.fits.gz",0,0
1342195704,"HD 190422",24.09748880069208,100,4.323842003941536,2.23187,301.8963019071849,-55.01591260870555,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293143/1342195704/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2008_m5501_00_v1.0_1470626039723.fits.gz",0,0
1342195779,"V* HN Peg",18.1280602431698,100,6.06902688741684,9.26959,326.13123504513,14.771608428236327,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293591/1342195779/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2145_p1446_00_v1.0_1470628713765.fits.gz",0,0
1342195781,"* 61 Cyg A",3.497165023173964,100,53.39553952217102,-1.49088,316.74019811676163,38.75881974904744,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293592/1342195781/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2107_p3846_00_v1.0_1470626138298.fits.gz",0,0
1342195829,"* 16 Lyr",38.60929325688693,100,6.003681104630232,0.222614,285.3600204084623,46.93452838507933,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293146/1342195829/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1901_p4656_00_v1.0_1470627229498.fits.gz",0,0
1342195831,"* iot Cyg",37.202380952380956,100,18.407590687274933,2.19832,292.4265908603015,51.730150725236776,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293147/1342195831/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1930_p5144_00_v1.0_1470627371671.fits.gz",0,0
1342195835,"* tet Peg",28.296547821165817,100,18.83988082408905,-0.383352,332.5507599401642,6.197951400461426,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293148/1342195835/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2210_p0612_00_v1.0_1470627472598.fits.gz",0,0
1342195992,"V* R Hor",312.5097659301853,70,0.8837002096697688,28.2343,43.47045891627276,-49.88954396567571,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL284840981/1342195993/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0254_m4953_00_v1.0_1470630871971.fits.gz",0,0
1342195995,"V* R Dor",54.61496450027308,70,82937.8890991211,-8.26039,69.18953506468297,-62.0773852108298,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL284841412/1342195996/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0437_m6205_00_v1.0_1470630072152.fits.gz",0,0
1342196002,"V* R Leo",71.14095869555938,70,16658.390045166016,-0.585944,146.88953469198907,11.42868616284687,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL284841411/1342196003/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0948_p1126_00_v1.0_1470631124110.fits.gz",0,0
1342196014,"* alf Gem A",,100,95.89753299951553,-0.0550385,113.6487254151313,31.887847370564383,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293149/1342196014/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0735_p3153_00_v1.0_1470631497935.fits.gz",0,0
1342196021,"* 59 Dra",27.468075229564437,100,7.206179201602936,-1.43624,287.29182216764707,76.5601577050843,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293150/1342196021/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1909_p7634_00_v1.0_1470631895784.fits.gz",0,0
1342196024,"IRAS 22134+5834",,70,212.118998169899,36.2275,333.787609,58.819128,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL284841410/1342196025/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_2215_p5849_00_v1.0_1470632966457.fits.gz",0,0
1342196026,"IRAS 22134+5834",,70,212.118998169899,36.2275,333.787609,58.819128,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL284841409/1342196027/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_2215_p5849_00_v1.0_1470632913946.fits.gz",0,0
1342196032,"* alf Aql",5.12952038984355,100,329.4839859008789,1.51441,297.6973976646576,8.869436043774725,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293151/1342196032/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1951_p0852_00_v1.0_1470633901537.fits.gz",0,0
1342196038,"V* AU Mic",9.724835771835904,70,18.094399943947792,26.2077,311.2906615805368,-31.3419425346869,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292659/1342196038/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_2045_m3120_00_v1.0_1470641895447.fits.gz",0,0
1342196039,"* eta Ind",24.172105390379503,100,11.02434005588293,0.801655,311.01046115294406,-51.921129700438485,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293152/1342196039/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2044_m5155_00_v1.0_1470633345662.fits.gz",0,0
1342196104,"V* AT Mic",10.695187165775401,70,17.567619681358337,-1.52872,310.46409073604343,-32.43628796038803,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278292807/1342196104/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_2042_m3226_00_v1.0_1470633764035.fits.gz",0,0
1342196105,"HD 205390",14.814178353818873,70,8.786218240857124,2.78317,324.17379064250713,-50.845961388880056,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL280900445/1342196105/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_2137_m5051_00_v1.0_1470634521320.fits.gz",0,0
1342196107,"HD 205390",14.814178353818873,100,4.317538812756538,-0.00569374,324.17379064250713,-50.845961388880056,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL280900446/1342196107/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2137_m5051_00_v1.0_1470636880351.fits.gz",0,0
1342196109,"HD 212728",43.92534448451412,100,3.767120884731412,1.63107,337.1580991658805,-67.48926759948739,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293153/1342196109/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2229_m6729_00_v1.0_1470634782144.fits.gz",0,0
1342196115,"HD 40887",16.39344262295082,70,8.470754139125347,-2.90427,90.0799586259455,-31.025921207214402,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL280900447/1342196115/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0600_m3102_00_v1.0_1470636049906.fits.gz",0,0
1342196117,"HD 40887",16.39344262295082,100,4.16505616158247,-2.56327,90.0799586259455,-31.025921207214402,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL280900449/1342196117/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0600_m3102_00_v1.0_1470638693574.fits.gz",0,0
1342196123,"* 9 Pup",16.504373659019638,100,14.217750169336796,0.387761,117.94272702204962,-13.899035527140226,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293595/1342196123/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0752_m1354_00_v1.0_1470636383886.fits.gz",0,0
1342196125,"HD 69830",12.563682163968616,100,8.614318445324898,2.56007,124.60061039333054,-12.635034400533605,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293596/1342196125/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0818_m1238_00_v1.0_1470637599224.fits.gz",0,0
1342196127,"* 30 Mon",37.50937734433608,100,10.441699996590614,11.9575,126.41494071593856,-3.906489357268077,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293154/1342196127/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0826_m0354_00_v1.0_1470636224373.fits.gz",0,0
1342196719,"* bet Peg",60.09615384615385,100,4073.2297897338867,-6.51209,345.9441881734432,28.08318332946955,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL284841408/1342196720/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2304_p2805_00_v1.0_1470641075001.fits.gz",0,0
1342196722,"* bet Peg",60.09615384615385,70,8103.53946685791,5.11724,345.9441881734432,28.08318332946955,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL284841407/1342196723/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_2304_p2805_00_v1.0_1470641713455.fits.gz",0,0
1342196730,"* gam Dra",47.30368968779565,70,3158.8358879089355,-2.58318,269.15150159363986,51.48883005671031,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL284840980/1342196731/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1757_p5129_00_v1.0_1470641197875.fits.gz",0,0
1342196732,"HD 46588",18.205253307894527,100,8.640746586024761,0.476162,101.55737243423205,79.56306273468972,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293597/1342196732/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0646_p7934_00_v1.0_1470642809805.fits.gz",0,0
1342196743,"* chi Cnc",18.226888305628464,100,11.31283026188612,0.386664,125.01602951660632,27.21661469685859,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293598/1342196743/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0820_p2713_00_v1.0_1470643646918.fits.gz",0,0
1342196747,"* pi.01 UMa",14.450783521482535,100,9.06706415116787,8.60356,129.79858191347157,65.02116121596534,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293599/1342196747/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0839_p6501_00_v1.0_1470646112807.fits.gz",0,0
1342196753,"HD 62613",17.150069972285486,70,9.577824734151363,-0.716367,119.06366520363649,80.26580039121254,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL280900450/1342196753/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_0756_p8016_00_v1.0_1470645149087.fits.gz",0,0
1342196755,"HD 62613",17.150069972285486,100,4.724414087831974,-2.09659,119.06366520363649,80.26580039121254,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL280900451/1342196755/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0756_p8016_00_v1.0_1470648063390.fits.gz",0,0
1342196779,"* tet Cyg",18.335166850018336,100,16.15837961435318,0.407953,294.11051970681655,50.221860673970504,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293601/1342196779/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1936_p5013_00_v1.0_1470649215635.fits.gz",0,0
1342196781,"V* BY Dra",16.51083193128852,70,10.827239602804184,-0.519976,278.48325052608516,51.71819650931615,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL280900452/1342196781/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1834_p5143_00_v1.0_1470649794679.fits.gz",0,0
1342196783,"V* BY Dra",16.51083193128852,100,5.33683504909277,2.24621,278.48325052608516,51.71819650931615,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL280900453/1342196783/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1834_p5143_00_v1.0_1470652163922.fits.gz",0,0
1342196785,"* nu.02 Dra",29.975120649860617,100,8.296252228319645,-0.145647,263.06757144320915,55.173090252361995,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293155/1342196785/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1732_p5510_00_v1.0_1470649495238.fits.gz",0,0
1342196787,"HD 196795",16.722408026755854,70,11.720189824700356,-0.499121,309.9096861969681,4.972335152773363,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL280900454/1342196787/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_2040_p0458_00_v1.0_1470650668973.fits.gz",0,0
1342196789,"2MASS J20393775+0458192",16.722408026755854,100,5.794203840196133,-0.648177,309.9096861969681,4.972335152773363,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL280900455/1342196789/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2040_p0458_00_v1.0_1470652123933.fits.gz",0,0
1342196789,"HD 196795",16.722408026755854,100,5.794203840196133,-0.648177,309.9096861969681,4.972335152773363,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL280900455/1342196789/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2040_p0458_00_v1.0_1470652123933.fits.gz",0,0
1342196795,"* mu. PsA",37.37730898326244,100,7.030026987195015,-0.487553,332.0961409233811,-32.98853389900304,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293156/1342196795/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2208_m3259_00_v1.0_1470650828416.fits.gz",0,0
1342196797,"* tau PsA",18.352698489022334,100,12.23473995923996,-0.138889,332.53805592499947,-32.54836864814705,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293604/1342196797/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2210_m3233_00_v1.0_1470650976868.fits.gz",0,0
1342196801,"* eps Gru",41.481727299124735,100,20.28883993625641,2.6983,342.13923865692556,-51.31704717962848,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293157/1342196801/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2249_m5119_00_v1.0_1470651701498.fits.gz",0,0
1342196803,"HD 219482",20.459897577752724,100,7.041345816105604,16.0849,349.24143910657114,-62.00127981944378,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293605/1342196803/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2317_m6160_00_v1.0_1470654525922.fits.gz",0,0
1342196805,"HD 222237",11.450740061330164,100,6.064848974347115,-1.12817,354.9071556080875,-72.72428694440913,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293607/1342196805/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2340_m7243_00_v1.0_1470654891289.fits.gz",0,0
1342196807,"* bet PsA",43.78283712784589,100,7.49233877286315,9.15643,337.8765790737921,-32.34612819495348,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293159/1342196807/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2232_m3221_00_v1.0_1470652622417.fits.gz",0,0
1342196857,"* iot UMa",14.509576320371444,100,35.29046103358269,0.537517,134.79998025417845,48.0412031075714,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293160/1342196857/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0859_p4802_00_v1.0_1470653654581.fits.gz",0,0
1342196859,"* f UMa",28.81844380403458,100,10.92154998332262,-1.34948,137.21710486388722,51.60455367130071,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293161/1342196859/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0909_p5136_00_v1.0_1470654135465.fits.gz",0,0
1342197013,"HD 90089",22.730165657447312,100,8.141481317579746,8.92048,157.76746405330687,82.55871966365842,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293609/1342197013/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1031_p8233_00_v1.0_1470657869602.fits.gz",1,0
1342197015,"* bet UMa",24.449877750611247,100,41.91073030233383,13.0774,165.46074447607955,56.38252299394004,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293162/1342197015/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1102_p5623_00_v1.0_1470655499061.fits.gz",0,0
1342197677,"HD 184467",18.224397000264254,70,13.272959738969803,0.604485,292.78036028753434,58.5848402887913,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL280900456/1342197677/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1931_p5835_00_v1.0_1470664259734.fits.gz",0,0
1342197679,"HD 184467",18.224397000264254,100,6.538107991218567,0.0532533,292.78036028753434,58.5848402887913,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL280900457/1342197679/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1931_p5835_00_v1.0_1470667379541.fits.gz",0,0
1342197701,"HD 128642",19.700512804348296,70,9.024526923894882,0.22045,217.3415416658199,80.8094682416827,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL280900458/1342197701/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1429_p8049_00_v1.0_1470668128859.fits.gz",0,0
1342197703,"HD 128642",19.700512804348296,100,4.4441320933401585,1.67886,217.3415416658199,80.8094682416827,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL280900459/1342197703/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1429_p8049_00_v1.0_1470672266190.fits.gz",0,0
1342197771,"* sig Dra",5.754733268113022,100,33.054668456315994,2.77305,293.09497714413374,69.65610595819092,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293612/1342197771/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1932_p6939_00_v1.0_1470670800336.fits.gz",0,0
1342197773,"* psi01 Dra A",21.42203770707077,100,16.973109915852547,0.267074,265.484476753597,72.14807450287466,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293163/1342197773/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1742_p7209_00_v1.0_1470670689439.fits.gz",0,0
1342197775,"HD 117043",20.908473158747583,100,4.9492730759084225,2.58951,201.49686328968437,63.26191654167557,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293164/1342197775/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1326_p6316_00_v1.0_1470671286446.fits.gz",0,0
1342198183,"G 13-22",8.079202033373567,100,0.9747248841449618,0.651023,183.56617996158283,0.6231613824686687,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293165/1342198183/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1214_p0037_00_v1.0_1470672429603.fits.gz",0,0
1342198488,"HD 95735",2.5468622656886715,100,29.78729084134102,-0.267071,165.8320504707514,35.95597964388183,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293166/1342198488/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1103_p3557_00_v1.0_1470679678827.fits.gz",0,0
1342198490,"* ksi UMa A",,100,62.15253844857216,0.356138,169.54387052329852,31.527411083262127,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293167/1342198490/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1118_p3132_00_v1.0_1470679880249.fits.gz",0,0
1342198499,"* gam Dra",47.30368968779565,70,3158.8358879089355,-2.58318,269.15150127838893,51.48882952916399,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL284841388/1342198500/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_blue_1757_p5129_00_v1.0_1470682411552.fits.gz",0,0
1342198501,"* 16 Cyg A",21.15188960405778,100,6.892724893987179,-0.235105,295.45329434082305,50.52459713375428,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293168/1342198501/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_1942_p5031_00_v1.0_1470681355475.fits.gz",0,0
1342198503,"* iot Peg",11.797502940527608,100,35.67364066839218,-0.686441,331.7537361560147,25.34518799999889,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293169/1342198503/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2207_p2521_00_v1.0_1470681788008.fits.gz",0,0
1342198505,"* ksi Peg",16.297262059973924,100,27.866480872035027,-0.863482,341.6739477227748,12.171440708333334,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293170/1342198505/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2247_p1210_00_v1.0_1470682272643.fits.gz",0,0
1342198507,"* iot Psc",13.713658804168952,100,28.741110116243362,5.32638,354.9887777457901,5.625015142521362,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293171/1342198507/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2340_p0538_00_v1.0_1470682605457.fits.gz",0,0
1342198515,"HD 217107",20.073468896159945,100,6.237865891307592,-2.18676,344.5647342502028,-2.3954283995845795,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293172/1342198515/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2258_m0224_00_v1.0_1470683334084.fits.gz",0,0
1342198519,"HD 216133",14.501854062041833,100,2.109214896336198,0.268348,342.580621981436,-7.0897990624911,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293173/1342198519/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2250_m0705_00_v1.0_1470683641480.fits.gz",0,0
1342198521,"BD-15 6290",4.675805372406857,100,8.030321449041367,-0.92221,343.3226133646725,-14.265662833333334,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293174/1342198521/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2253_m1416_00_v1.0_1470683992998.fits.gz",0,0
1342198523,"HD 217357",8.231008183268337,100,8.024985902011395,1.94298,345.0643253266045,-22.524176249997776,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293613/1342198523/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2300_m2231_00_v1.0_1470685562806.fits.gz",0,0
1342198525,"BD-17 6768",193.7984496124031,100,2.78122304007411,-3.3086,353.1967417072344,-16.750903229155984,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293175/1342198525/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2333_m1645_00_v1.0_1470684389371.fits.gz",0,0
1342198527,"HD 222335",18.251805559865012,100,3.3270029816776514,-0.384388,354.96425121673934,-32.74429470836894,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293177/1342198527/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_2340_m3245_00_v1.0_1470684776238.fits.gz",0,0
1342198529,"* zet Tuc",8.58663918942126,100,30.842650681734085,2.24406,5.029478544581663,-64.87139711485759,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293178/1342198529/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0020_m6452_00_v1.0_1470684684835.fits.gz",0,0
1342198531,"* kap Tuc",20.955574182732608,100,11.77965011447668,0.93372,18.94567799351891,-68.87555399500623,2.5,"/storage/astro2/phsxfz/a-extra/rawdata/herschel-archive/auto/AIOURL278293179/1342198531/level2_5/HPPHPFMAPB/hpacs_25HPPHPFMAPB_green_0116_m6852_00_v1.0_1470685479964.fits.gz",0,0
